Species,PokeAPIName,Move,Level,Type,Reason,SourceGen
Blastoise,blastoise,Fake Out,1,Normal,MissingInGen9FromEarlierGen,7
Blastoise,blastoise,Aqua Jet,1,Water,MissingInGen9FromEarlierGen,7
Blastoise,blastoise,Mega Punch,,Normal,TM/HM,8
Blastoise,blastoise,Ice Punch,,Ice,TM/HM,9
Blastoise,blastoise,Mega Kick,,Normal,TM/HM,8
Blastoise,blastoise,Headbutt,,Normal,TM/HM,7
Blastoise,blastoise,Body Slam,,Normal,TM/HM,9
Blastoise,blastoise,Take Down,,Normal,TM/HM,9
Blastoise,blastoise,Double-Edge,,Normal,TM/HM,9
Blastoise,blastoise,Mist,,Ice,Egg,9
Blastoise,blastoise,Hydro Pump,,Water,TM/HM,9
Blastoise,blastoise,Seismic Toss,,Fighting,TM/HM,7
Blastoise,blastoise,Haze,,Ice,TM/HM,9
Blastoise,blastoise,Reflect,,Psychic,TM/HM,7
Blastoise,blastoise,Snore,,Normal,TM/HM,8
Blastoise,blastoise,Flail,,Normal,Egg,9
Blastoise,blastoise,Scary Face,,Normal,TM/HM,9
Blastoise,blastoise,Icy Wind,,Ice,TM/HM,9
Blastoise,blastoise,Outrage,,Dragon,TM/HM,8
Blastoise,blastoise,Endure,,Normal,TM/HM,9
Blastoise,blastoise,False Swipe,,Normal,TM/HM,8
Blastoise,blastoise,Iron Tail,,Steel,TM/HM,8
Blastoise,blastoise,Crunch,,Dark,TM/HM,9
Blastoise,blastoise,Mirror Coat,,Psychic,Egg,9
Blastoise,blastoise,Whirlpool,,Water,TM/HM,9
Blastoise,blastoise,Fake Out,,Normal,Egg,9
Blastoise,blastoise,Focus Punch,,Fighting,TM/HM,9
Blastoise,blastoise,Helping Hand,,Normal,TM/HM,9
Blastoise,blastoise,Yawn,,Normal,Egg,9
Blastoise,blastoise,Secret Power,,Normal,TM/HM,6
Blastoise,blastoise,Hydro Cannon,,Water,TM/HM,9
Blastoise,blastoise,Weather Ball,,Normal,TM/HM,9
Blastoise,blastoise,Water Spout,,Water,Egg,9
Blastoise,blastoise,Muddy Water,,Water,TM/HM,9
Blastoise,blastoise,Iron Defense,,Steel,TM/HM,9
Blastoise,blastoise,Mud Shot,,Ground,TM/HM,9
Blastoise,blastoise,Water Pulse,,Water,TM/HM,9
Blastoise,blastoise,Water Pulse,,Water,Tutor,7
Blastoise,blastoise,Brine,,Water,TM/HM,8
Blastoise,blastoise,Aqua Ring,,Water,Egg,9
Blastoise,blastoise,Aura Sphere,,Fighting,TM/HM,9
Blastoise,blastoise,Dragon Pulse,,Dragon,TM/HM,9
Blastoise,blastoise,Dragon Pulse,,Dragon,Tutor,7
Blastoise,blastoise,Avalanche,,Ice,TM/HM,9
Blastoise,blastoise,Zen Headbutt,,Psychic,TM/HM,9
Blastoise,blastoise,Rock Climb,,Normal,TM/HM,8
Blastoise,blastoise,Aqua Jet,,Water,Egg,9
Blastoise,blastoise,Water Pledge,,Water,TM/HM,9
Blastoise,blastoise,Work Up,,Normal,TM/HM,8
Blastoise,blastoise,Liquidation,,Water,TM/HM,9
Blastoise,blastoise,Liquidation,,Water,Tutor,7
Blastoise,blastoise,Body Press,,Fighting,TM/HM,9
Blastoise,blastoise,Life Dew,,Water,Egg,9
Blastoise,blastoise,Terrain Pulse,,Normal,Tutor,8
Blastoise,blastoise,Flip Turn,,Water,TM/HM,9
Blastoise,blastoise,Flip Turn,,Water,Tutor,8
Blastoise,blastoise,Tera Blast,,Normal,TM/HM,9
Blastoise,blastoise,Ice Spinner,,Ice,TM/HM,9
Blastoise,blastoise,Chilling Water,,Water,TM/HM,9
Caterpie,caterpie,Bug Bite,9,Bug,MissingInGen9FromEarlierGen,8
Caterpie,caterpie,Electroweb,,Electric,TM/HM,8
Metapod,metapod,Harden,Evo,Normal,MissingInGen9FromEarlierGen,8
Metapod,metapod,Harden,1,Normal,MissingInGen9FromEarlierGen,8
Metapod,metapod,Iron Defense,,Steel,TM/HM,8
Metapod,metapod,Electroweb,,Electric,TM/HM,8
Butterfree,butterfree,Gust,Evo,Flying,MissingInGen9FromEarlierGen,8
Butterfree,butterfree,Gust,1,Flying,MissingInGen9FromEarlierGen,8
Butterfree,butterfree,Whirlwind,20,Normal,MissingInGen9FromEarlierGen,8
Butterfree,butterfree,Tackle,1,Normal,MissingInGen9FromEarlierGen,8
Butterfree,butterfree,Supersonic,4,Normal,MissingInGen9FromEarlierGen,8
Butterfree,butterfree,Psybeam,16,Psychic,MissingInGen9FromEarlierGen,8
Butterfree,butterfree,String Shot,1,Bug,MissingInGen9FromEarlierGen,8
Butterfree,butterfree,Confusion,8,Psychic,MissingInGen9FromEarlierGen,8
Butterfree,butterfree,Confusion,1,Psychic,EarlyAndLaterPair,8
Butterfree,butterfree,Harden,1,Normal,MissingInGen9FromEarlierGen,8
Butterfree,butterfree,Safeguard,28,Normal,MissingInGen9FromEarlierGen,8
Butterfree,butterfree,Silver Wind,19,Bug,MissingInGen9FromEarlierGen,7
Butterfree,butterfree,Tailwind,36,Flying,MissingInGen9FromEarlierGen,8
Butterfree,butterfree,Air Slash,24,Flying,MissingInGen9FromEarlierGen,8
Butterfree,butterfree,Bug Buzz,32,Bug,MissingInGen9FromEarlierGen,8
Butterfree,butterfree,Captivate,37,Normal,MissingInGen9FromEarlierGen,7
Butterfree,butterfree,Bug Bite,1,Bug,MissingInGen9FromEarlierGen,8
Butterfree,butterfree,Rage Powder,40,Bug,MissingInGen9FromEarlierGen,8
Butterfree,butterfree,Quiver Dance,44,Bug,MissingInGen9FromEarlierGen,8
Butterfree,butterfree,Headbutt,,Normal,TM/HM,7
Butterfree,butterfree,Mega Drain,,Grass,TM/HM,7
Butterfree,butterfree,Teleport,,Psychic,TM/HM,7
Butterfree,butterfree,Reflect,,Psychic,TM/HM,7
Butterfree,butterfree,Swift,,Normal,TM/HM,8
Butterfree,butterfree,Snore,,Normal,TM/HM,8
Butterfree,butterfree,Giga Drain,,Grass,TM/HM,8
Butterfree,butterfree,Endure,,Normal,TM/HM,8
Butterfree,butterfree,Baton Pass,,Normal,TM/HM,8
Butterfree,butterfree,Skill Swap,,Psychic,TM/HM,8
Butterfree,butterfree,Secret Power,,Normal,TM/HM,6
Butterfree,butterfree,Iron Defense,,Steel,TM/HM,8
Butterfree,butterfree,Air Slash,,Flying,TM/HM,8
Butterfree,butterfree,Bug Buzz,,Bug,TM/HM,8
Butterfree,butterfree,Defog,,Flying,TM/HM,8
Butterfree,butterfree,Defog,,Flying,Tutor,7
Butterfree,butterfree,Electroweb,,Electric,TM/HM,8
Butterfree,butterfree,Hurricane,,Flying,TM/HM,8
Butterfree,butterfree,Draining Kiss,,Fairy,TM/HM,8
Butterfree,butterfree,Confide,,Normal,TM/HM,7
Butterfree,butterfree,Pollen Puff,,Bug,TM/HM,8
Butterfree,butterfree,Dual Wingbeat,,Flying,Tutor,8
Weedle,weedle,Bug Bite,9,Bug,MissingInGen9FromEarlierGen,8
Kakuna,kakuna,Harden,Evo,Normal,MissingInGen9FromEarlierGen,8
Kakuna,kakuna,Harden,1,Normal,MissingInGen9FromEarlierGen,8
Beedrill,beedrill,Fury Attack,Evo,Normal,MissingInGen9FromEarlierGen,8
Beedrill,beedrill,Fury Attack,1,Normal,MissingInGen9FromEarlierGen,8
Beedrill,beedrill,Fury Attack,16,Normal,EarlyAndLaterPair,7
Beedrill,beedrill,Poison Sting,1,Poison,MissingInGen9FromEarlierGen,8
Beedrill,beedrill,Poison Sting,17,Poison,MissingInGen9FromEarlierGen,8
Beedrill,beedrill,Twineedle,Evo,Bug,MissingInGen9FromEarlierGen,7
Beedrill,beedrill,Twineedle,1,Bug,MissingInGen9FromEarlierGen,7
Beedrill,beedrill,Pin Missile,32,Bug,MissingInGen9FromEarlierGen,8
Beedrill,beedrill,Peck,1,Flying,MissingInGen9FromEarlierGen,7
Beedrill,beedrill,String Shot,1,Bug,MissingInGen9FromEarlierGen,8
Beedrill,beedrill,Agility,38,Psychic,MissingInGen9FromEarlierGen,8
Beedrill,beedrill,Rage,14,Normal,MissingInGen9FromEarlierGen,7
Beedrill,beedrill,Harden,1,Normal,MissingInGen9FromEarlierGen,8
Beedrill,beedrill,Focus Energy,20,Normal,MissingInGen9FromEarlierGen,8
Beedrill,beedrill,Outrage,31,Dragon,MissingInGen9FromEarlierGen,7
Beedrill,beedrill,Fury Cutter,11,Bug,MissingInGen9FromEarlierGen,8
Beedrill,beedrill,Pursuit,17,Dark,MissingInGen9FromEarlierGen,7
Beedrill,beedrill,Endeavor,41,Normal,MissingInGen9FromEarlierGen,8
Beedrill,beedrill,Assurance,26,Dark,MissingInGen9FromEarlierGen,8
Beedrill,beedrill,Toxic Spikes,29,Poison,MissingInGen9FromEarlierGen,8
Beedrill,beedrill,Poison Jab,35,Poison,MissingInGen9FromEarlierGen,8
Beedrill,beedrill,Bug Bite,1,Bug,MissingInGen9FromEarlierGen,8
Beedrill,beedrill,Venoshock,23,Poison,MissingInGen9FromEarlierGen,8
Beedrill,beedrill,Fell Stinger,44,Bug,MissingInGen9FromEarlierGen,8
Beedrill,beedrill,Laser Focus,14,Normal,MissingInGen9FromEarlierGen,8
Beedrill,beedrill,Headbutt,,Normal,TM/HM,7
Beedrill,beedrill,Mega Drain,,Grass,TM/HM,7
Beedrill,beedrill,Reflect,,Psychic,TM/HM,7
Beedrill,beedrill,Outrage,,Dragon,TM/HM,7
Beedrill,beedrill,Giga Drain,,Grass,TM/HM,8
Beedrill,beedrill,Endure,,Normal,TM/HM,8
Beedrill,beedrill,Secret Power,,Normal,TM/HM,6
Beedrill,beedrill,Defog,,Flying,TM/HM,8
Beedrill,beedrill,Defog,,Flying,Tutor,7
Beedrill,beedrill,Drill Run,,Ground,TM/HM,7
Beedrill,beedrill,Confide,,Normal,TM/HM,7
Beedrill,beedrill,Laser Focus,,Normal,Tutor,7
Beedrill,beedrill,Throat Chop,,Dark,Tutor,7
Beedrill,beedrill,Brutal Swing,,Dark,TM/HM,7
Pidgey,pidgey,Razor Wind,29,Normal,MissingInGen9FromEarlierGen,7
Pidgey,pidgey,Aerial Ace,45,Flying,MissingInGen9FromEarlierGen,8
Pidgey,pidgey,Headbutt,,Normal,TM/HM,7
Pidgey,pidgey,Reflect,,Psychic,TM/HM,7
Pidgey,pidgey,Endure,,Normal,TM/HM,8
Pidgey,pidgey,Secret Power,,Normal,TM/HM,6
Pidgey,pidgey,Pluck,,Flying,TM/HM,8
Pidgey,pidgey,Defog,,Flying,TM/HM,8
Pidgey,pidgey,Work Up,,Normal,TM/HM,8
Pidgey,pidgey,Confide,,Normal,TM/HM,7
Pidgeotto,pidgeotto,Razor Wind,45,Normal,MissingInGen9FromEarlierGen,7
Pidgeotto,pidgeotto,Gust,1,Flying,MissingInGen9FromEarlierGen,8
Pidgeotto,pidgeotto,Sand Attack,1,Ground,MissingInGen9FromEarlierGen,8
Pidgeotto,pidgeotto,Tackle,1,Normal,MissingInGen9FromEarlierGen,8
Pidgeotto,pidgeotto,Quick Attack,1,Normal,EarlyAndLaterPair,8
Pidgeotto,pidgeotto,Aerial Ace,52,Flying,MissingInGen9FromEarlierGen,8
Pidgeotto,pidgeotto,Headbutt,,Normal,TM/HM,7
Pidgeotto,pidgeotto,Reflect,,Psychic,TM/HM,7
Pidgeotto,pidgeotto,Endure,,Normal,TM/HM,8
Pidgeotto,pidgeotto,Secret Power,,Normal,TM/HM,6
Pidgeotto,pidgeotto,Pluck,,Flying,TM/HM,8
Pidgeotto,pidgeotto,Defog,,Flying,TM/HM,8
Pidgeotto,pidgeotto,Work Up,,Normal,TM/HM,8
Pidgeotto,pidgeotto,Confide,,Normal,TM/HM,7
Pidgeot,pidgeot,Razor Wind,53,Normal,MissingInGen9FromEarlierGen,7
Pidgeot,pidgeot,Gust,1,Flying,MissingInGen9FromEarlierGen,8
Pidgeot,pidgeot,Sand Attack,1,Ground,MissingInGen9FromEarlierGen,8
Pidgeot,pidgeot,Tackle,1,Normal,MissingInGen9FromEarlierGen,8
Pidgeot,pidgeot,Quick Attack,1,Normal,MissingInGen9FromEarlierGen,8
Pidgeot,pidgeot,Sky Attack,1,Flying,MissingInGen9FromEarlierGen,7
Pidgeot,pidgeot,Heat Wave,1,Fire,MissingInGen9FromEarlierGen,7
Pidgeot,pidgeot,Aerial Ace,56,Flying,MissingInGen9FromEarlierGen,8
Pidgeot,pidgeot,Hurricane,1,Flying,MissingInGen9FromEarlierGen,8
Pidgeot,pidgeot,Headbutt,,Normal,TM/HM,7
Pidgeot,pidgeot,Reflect,,Psychic,TM/HM,7
Pidgeot,pidgeot,Endure,,Normal,TM/HM,8
Pidgeot,pidgeot,Secret Power,,Normal,TM/HM,6
Pidgeot,pidgeot,Pluck,,Flying,TM/HM,8
Pidgeot,pidgeot,Defog,,Flying,TM/HM,8
Pidgeot,pidgeot,Work Up,,Normal,TM/HM,8
Pidgeot,pidgeot,Confide,,Normal,TM/HM,7
Pidgeot,pidgeot,Laser Focus,,Normal,Tutor,7
Rattata,rattata,Take Down,16,Normal,MissingInGen9FromEarlierGen,8
Rattata,rattata,Tail Whip,3,Normal,EarlyAndLaterPair,7
Rattata,rattata,Hyper Fang,21,Normal,MissingInGen9FromEarlierGen,7
Rattata,rattata,Assurance,19,Dark,MissingInGen9FromEarlierGen,8
Rattata,rattata,Sucker Punch,25,Dark,MissingInGen9FromEarlierGen,8
Rattata,rattata,Laser Focus,13,Normal,MissingInGen9FromEarlierGen,8
Rattata,rattata,Headbutt,,Normal,TM/HM,7
Rattata,rattata,Sludge Bomb,,Poison,TM/HM,8
Rattata,rattata,Endure,,Normal,TM/HM,8
Rattata,rattata,Iron Tail,,Steel,TM/HM,8
Rattata,rattata,Secret Power,,Normal,TM/HM,6
Rattata,rattata,Shock Wave,,Electric,TM/HM,8
Rattata,rattata,Pluck,,Flying,TM/HM,8
Rattata,rattata,Work Up,,Normal,TM/HM,8
Rattata,rattata,Confide,,Normal,TM/HM,7
Raticate,raticate,Swords Dance,1,Normal,MissingInGen9FromEarlierGen,8
Raticate,raticate,Tackle,1,Normal,MissingInGen9FromEarlierGen,8
Raticate,raticate,Take Down,16,Normal,MissingInGen9FromEarlierGen,8
Raticate,raticate,Tail Whip,1,Normal,MissingInGen9FromEarlierGen,8
Raticate,raticate,Tail Whip,3,Normal,EarlyAndLaterPair,7
Raticate,raticate,Counter,1,Fighting,MissingInGen9FromEarlierGen,7
Raticate,raticate,Quick Attack,1,Normal,MissingInGen9FromEarlierGen,8
Raticate,raticate,Focus Energy,1,Normal,MissingInGen9FromEarlierGen,8
Raticate,raticate,Fury Swipes,1,Normal,MissingInGen9FromEarlierGen,7
Raticate,raticate,Hyper Fang,26,Normal,MissingInGen9FromEarlierGen,7
Raticate,raticate,Scary Face,Evo,Normal,MissingInGen9FromEarlierGen,8
Raticate,raticate,Scary Face,1,Normal,MissingInGen9FromEarlierGen,8
Raticate,raticate,Assurance,19,Dark,MissingInGen9FromEarlierGen,8
Raticate,raticate,Sucker Punch,29,Dark,MissingInGen9FromEarlierGen,8
Raticate,raticate,Laser Focus,13,Normal,MissingInGen9FromEarlierGen,8
Raticate,raticate,Headbutt,,Normal,TM/HM,7
Raticate,raticate,Sludge Bomb,,Poison,TM/HM,8
Raticate,raticate,Endure,,Normal,TM/HM,8
Raticate,raticate,Iron Tail,,Steel,TM/HM,8
Raticate,raticate,Secret Power,,Normal,TM/HM,6
Raticate,raticate,Shock Wave,,Electric,TM/HM,8
Raticate,raticate,Pluck,,Flying,TM/HM,8
Raticate,raticate,Work Up,,Normal,TM/HM,8
Raticate,raticate,Confide,,Normal,TM/HM,7
Raticate,raticate,Throat Chop,,Dark,Tutor,7
Raticate,raticate,Stomping Tantrum,,Ground,Tutor,7
Spearow,spearow,Wing Attack,18,Flying,MissingInGen9FromEarlierGen,8
Spearow,spearow,Fury Attack,11,Normal,MissingInGen9FromEarlierGen,8
Spearow,spearow,Take Down,22,Normal,MissingInGen9FromEarlierGen,8
Spearow,spearow,Leer,4,Normal,MissingInGen9FromEarlierGen,8
Spearow,spearow,Growl,3,Normal,EarlyAndLaterPair,7
Spearow,spearow,Drill Peck,36,Flying,MissingInGen9FromEarlierGen,8
Spearow,spearow,Focus Energy,29,Normal,MissingInGen9FromEarlierGen,8
Spearow,spearow,Mirror Move,19,Flying,MissingInGen9FromEarlierGen,7
Spearow,spearow,Pursuit,8,Dark,MissingInGen9FromEarlierGen,7
Spearow,spearow,Aerial Ace,15,Flying,MissingInGen9FromEarlierGen,8
Spearow,spearow,Roost,32,Flying,MissingInGen9FromEarlierGen,8
Spearow,spearow,Assurance,8,Dark,MissingInGen9FromEarlierGen,8
Spearow,spearow,Headbutt,,Normal,TM/HM,7
Spearow,spearow,Tri Attack,,Normal,TM/HM,7
Spearow,spearow,Endure,,Normal,TM/HM,8
Spearow,spearow,Steel Wing,,Steel,Egg,7
Spearow,spearow,Secret Power,,Normal,TM/HM,6
Spearow,spearow,Pluck,,Flying,TM/HM,8
Spearow,spearow,Defog,,Flying,TM/HM,8
Spearow,spearow,Work Up,,Normal,TM/HM,8
Spearow,spearow,Drill Run,,Ground,TM/HM,7
Spearow,spearow,Confide,,Normal,TM/HM,7
Fearow,fearow,Wing Attack,18,Flying,MissingInGen9FromEarlierGen,8
Fearow,fearow,Fury Attack,11,Normal,MissingInGen9FromEarlierGen,8
Fearow,fearow,Fury Attack,1,Normal,EarlyAndLaterPair,8
Fearow,fearow,Take Down,23,Normal,MissingInGen9FromEarlierGen,8
Fearow,fearow,Leer,1,Normal,MissingInGen9FromEarlierGen,8
Fearow,fearow,Leer,4,Normal,MissingInGen9FromEarlierGen,8
Fearow,fearow,Growl,1,Normal,MissingInGen9FromEarlierGen,8
Fearow,fearow,Growl,3,Normal,EarlyAndLaterPair,7
Fearow,fearow,Peck,1,Flying,MissingInGen9FromEarlierGen,8
Fearow,fearow,Drill Peck,41,Flying,MissingInGen9FromEarlierGen,8
Fearow,fearow,Agility,27,Psychic,MissingInGen9FromEarlierGen,8
Fearow,fearow,Quick Attack,1,Normal,MissingInGen9FromEarlierGen,7
Fearow,fearow,Focus Energy,32,Normal,MissingInGen9FromEarlierGen,8
Fearow,fearow,Focus Energy,1,Normal,EarlyAndLaterPair,8
Fearow,fearow,Mirror Move,19,Flying,MissingInGen9FromEarlierGen,7
Fearow,fearow,Sky Attack,1,Flying,MissingInGen9FromEarlierGen,7
Fearow,fearow,Pursuit,1,Dark,MissingInGen9FromEarlierGen,7
Fearow,fearow,Pursuit,8,Dark,MissingInGen9FromEarlierGen,7
Fearow,fearow,Aerial Ace,15,Flying,MissingInGen9FromEarlierGen,8
Fearow,fearow,Roost,36,Flying,MissingInGen9FromEarlierGen,8
Fearow,fearow,Pluck,1,Flying,MissingInGen9FromEarlierGen,8
Fearow,fearow,Assurance,8,Dark,MissingInGen9FromEarlierGen,8
Fearow,fearow,Drill Run,1,Ground,MissingInGen9FromEarlierGen,8
Fearow,fearow,Drill Run,45,Ground,MissingInGen9FromEarlierGen,8
Fearow,fearow,Headbutt,,Normal,TM/HM,7
Fearow,fearow,Tri Attack,,Normal,TM/HM,7
Fearow,fearow,Endure,,Normal,TM/HM,8
Fearow,fearow,Secret Power,,Normal,TM/HM,6
Fearow,fearow,Pluck,,Flying,TM/HM,8
Fearow,fearow,Defog,,Flying,TM/HM,8
Fearow,fearow,Work Up,,Normal,TM/HM,8
Fearow,fearow,Drill Run,,Ground,TM/HM,7
Fearow,fearow,Confide,,Normal,TM/HM,7
Fearow,fearow,Laser Focus,,Normal,Tutor,7
Fearow,fearow,Throat Chop,,Dark,Tutor,7
Ekans,ekans,Slam,28,Normal,MissingInGen9FromEarlierGen,7
Ekans,ekans,Poison Sting,1,Poison,EarlyAndLaterPair,9
Ekans,ekans,Leer,4,Normal,EarlyAndLaterPair,7
Ekans,ekans,Toxic,36,Poison,MissingInGen9FromEarlierGen,7
Ekans,ekans,Poison Jab,24,Poison,MissingInGen9FromEarlierGen,7
Ekans,ekans,Headbutt,,Normal,TM/HM,7
Ekans,ekans,Take Down,,Normal,TM/HM,9
Ekans,ekans,Double-Edge,,Normal,TM/HM,9
Ekans,ekans,Mega Drain,,Grass,TM/HM,7
Ekans,ekans,Haze,,Ice,TM/HM,9
Ekans,ekans,Leech Life,,Bug,TM/HM,9
Ekans,ekans,Spite,,Ghost,TM/HM,9
Ekans,ekans,Scary Face,,Normal,TM/HM,9
Ekans,ekans,Mud Slap,,Ground,TM/HM,9
Ekans,ekans,Giga Drain,,Grass,TM/HM,9
Ekans,ekans,Endure,,Normal,TM/HM,9
Ekans,ekans,Iron Tail,,Steel,TM/HM,8
Ekans,ekans,Crunch,,Dark,TM/HM,9
Ekans,ekans,Knock Off,,Dark,TM/HM,9
Ekans,ekans,Secret Power,,Normal,TM/HM,6
Ekans,ekans,Mud Shot,,Ground,TM/HM,9
Ekans,ekans,Poison Tail,,Poison,TM/HM,9
Ekans,ekans,Toxic Spikes,,Poison,TM/HM,9
Ekans,ekans,Seed Bomb,,Grass,TM/HM,9
Ekans,ekans,Fire Fang,,Fire,TM/HM,9
Ekans,ekans,Gunk Shot,,Poison,TM/HM,9
Ekans,ekans,Acid Spray,,Poison,TM/HM,9
Ekans,ekans,Snarl,,Dark,TM/HM,9
Ekans,ekans,Confide,,Normal,TM/HM,7
Ekans,ekans,Brutal Swing,,Dark,TM/HM,7
Ekans,ekans,Psychic Fangs,,Psychic,TM/HM,9
Ekans,ekans,Scale Shot,,Dragon,TM/HM,9
Ekans,ekans,Skitter Smack,,Bug,TM/HM,9
Ekans,ekans,Lash Out,,Dark,TM/HM,9
Ekans,ekans,Tera Blast,,Normal,TM/HM,9
Ekans,ekans,Trailblaze,,Grass,TM/HM,9
Arbok,arbok,Slam,36,Normal,MissingInGen9FromEarlierGen,7
Arbok,arbok,Poison Sting,1,Poison,EarlyAndLaterPair,8
Arbok,arbok,Leer,1,Normal,EarlyAndLaterPair,7
Arbok,arbok,Leer,4,Normal,EarlyAndLaterPair,7
Arbok,arbok,Bite,1,Dark,EarlyAndLaterPair,8
Arbok,arbok,Acid,1,Poison,EarlyAndLaterPair,9
Arbok,arbok,Toxic,52,Poison,MissingInGen9FromEarlierGen,7
Arbok,arbok,Crunch,Evo,Dark,EarlyAndLaterPair,6
Arbok,arbok,Crunch,1,Dark,EarlyAndLaterPair,6
Arbok,arbok,Sucker Punch,1,Dark,MissingInGen9FromEarlierGen,7
Arbok,arbok,Poison Jab,28,Poison,MissingInGen9FromEarlierGen,7
Arbok,arbok,Headbutt,,Normal,TM/HM,7
Arbok,arbok,Body Slam,,Normal,TM/HM,9
Arbok,arbok,Take Down,,Normal,TM/HM,9
Arbok,arbok,Double-Edge,,Normal,TM/HM,9
Arbok,arbok,Mega Drain,,Grass,TM/HM,7
Arbok,arbok,Haze,,Ice,TM/HM,9
Arbok,arbok,Leech Life,,Bug,TM/HM,9
Arbok,arbok,Spite,,Ghost,TM/HM,9
Arbok,arbok,Spite,,Ghost,Egg,9
Arbok,arbok,Scary Face,,Normal,TM/HM,9
Arbok,arbok,Scary Face,,Normal,Egg,9
Arbok,arbok,Mud Slap,,Ground,TM/HM,9
Arbok,arbok,Giga Drain,,Grass,TM/HM,9
Arbok,arbok,Endure,,Normal,TM/HM,9
Arbok,arbok,Pain Split,,Normal,TM/HM,9
Arbok,arbok,Iron Tail,,Steel,TM/HM,8
Arbok,arbok,Crunch,,Dark,TM/HM,9
Arbok,arbok,Knock Off,,Dark,TM/HM,9
Arbok,arbok,Secret Power,,Normal,TM/HM,6
Arbok,arbok,Poison Fang,,Poison,Egg,9
Arbok,arbok,Mud Shot,,Ground,TM/HM,9
Arbok,arbok,Poison Tail,,Poison,TM/HM,9
Arbok,arbok,Poison Tail,,Poison,Egg,9
Arbok,arbok,Sucker Punch,,Dark,Egg,9
Arbok,arbok,Toxic Spikes,,Poison,TM/HM,9
Arbok,arbok,Seed Bomb,,Grass,TM/HM,9
Arbok,arbok,Switcheroo,,Dark,Egg,9
Arbok,arbok,Thunder Fang,,Electric,TM/HM,9
Arbok,arbok,Ice Fang,,Ice,TM/HM,9
Arbok,arbok,Fire Fang,,Fire,TM/HM,9
Arbok,arbok,Gunk Shot,,Poison,TM/HM,9
Arbok,arbok,Acid Spray,,Poison,TM/HM,9
Arbok,arbok,Snarl,,Dark,TM/HM,9
Arbok,arbok,Confide,,Normal,TM/HM,7
Arbok,arbok,Throat Chop,,Dark,TM/HM,9
Arbok,arbok,Throat Chop,,Dark,Tutor,7
Arbok,arbok,Brutal Swing,,Dark,TM/HM,7
Arbok,arbok,Psychic Fangs,,Psychic,TM/HM,9
Arbok,arbok,Stomping Tantrum,,Ground,TM/HM,9
Arbok,arbok,Stomping Tantrum,,Ground,Tutor,7
Arbok,arbok,Breaking Swipe,,Dragon,TM/HM,9
Arbok,arbok,Scale Shot,,Dragon,TM/HM,9
Arbok,arbok,Skitter Smack,,Bug,TM/HM,9
Arbok,arbok,Lash Out,,Dark,TM/HM,9
Arbok,arbok,Tera Blast,,Normal,TM/HM,9
Arbok,arbok,Trailblaze,,Grass,TM/HM,9
Pikachu,pikachu,Slam,28,Normal,MissingInGen9FromEarlierGen,8
Pikachu,pikachu,Double Kick,9,Fighting,MissingInGen9FromEarlierGen,7
Pikachu,pikachu,Tail Whip,1,Normal,EarlyAndLaterPair,7
Pikachu,pikachu,Tail Whip,3,Normal,EarlyAndLaterPair,7
Pikachu,pikachu,Growl,1,Normal,EarlyAndLaterPair,7
Pikachu,pikachu,Growl,5,Normal,EarlyAndLaterPair,7
Pikachu,pikachu,Quick Attack,1,Normal,EarlyAndLaterPair,8
Pikachu,pikachu,Quick Attack,5,Normal,EarlyAndLaterPair,8
Pikachu,pikachu,Swift,15,Normal,MissingInGen9FromEarlierGen,8
Pikachu,pikachu,Play Nice,1,Normal,EarlyAndLaterPair,7
Pikachu,pikachu,Nuzzle,1,Electric,EarlyAndLaterPair,7
Pikachu,pikachu,Mega Punch,,Normal,TM/HM,8
Pikachu,pikachu,Pay Day,,Normal,TM/HM,8
Pikachu,pikachu,Thunder Punch,,Electric,TM/HM,9
Pikachu,pikachu,Mega Kick,,Normal,TM/HM,8
Pikachu,pikachu,Headbutt,,Normal,TM/HM,7
Pikachu,pikachu,Body Slam,,Normal,TM/HM,9
Pikachu,pikachu,Take Down,,Normal,TM/HM,9
Pikachu,pikachu,Surf,,Water,TM/HM,9
Pikachu,pikachu,Seismic Toss,,Fighting,TM/HM,7
Pikachu,pikachu,Agility,,Psychic,TM/HM,9
Pikachu,pikachu,Reflect,,Psychic,TM/HM,9
Pikachu,pikachu,Swift,,Normal,TM/HM,9
Pikachu,pikachu,Thief,,Dark,TM/HM,9
Pikachu,pikachu,Snore,,Normal,TM/HM,8
Pikachu,pikachu,Reversal,,Fighting,TM/HM,9
Pikachu,pikachu,Endure,,Normal,TM/HM,9
Pikachu,pikachu,Charm,,Fairy,TM/HM,9
Pikachu,pikachu,Encore,,Normal,TM/HM,9
Pikachu,pikachu,Iron Tail,,Steel,TM/HM,8
Pikachu,pikachu,Uproar,,Normal,TM/HM,8
Pikachu,pikachu,Focus Punch,,Fighting,TM/HM,9
Pikachu,pikachu,Charge,,Electric,TM/HM,9
Pikachu,pikachu,Helping Hand,,Normal,TM/HM,9
Pikachu,pikachu,Knock Off,,Dark,TM/HM,9
Pikachu,pikachu,Endeavor,,Normal,TM/HM,9
Pikachu,pikachu,Secret Power,,Normal,TM/HM,6
Pikachu,pikachu,Fake Tears,,Dark,TM/HM,9
Pikachu,pikachu,Volt Tackle,,Electric,Tutor,7
Pikachu,pikachu,Calm Mind,,Psychic,TM/HM,7
Pikachu,pikachu,Shock Wave,,Electric,TM/HM,8
