Species,PokeAPIName,Move,Level,Type,Reason,SourceGen
Toucannon,toucannon,Swift,,Normal,TM/HM,9
Toucannon,toucannon,Sky Attack,,Flying,Egg,9
Toucannon,toucannon,Scary Face,,Normal,TM/HM,9
Toucannon,toucannon,Endure,,Normal,TM/HM,9
Toucannon,toucannon,Encore,,Normal,TM/HM,9
Toucannon,toucannon,Psych Up,,Normal,TM/HM,9
Toucannon,toucannon,Uproar,,Normal,TM/HM,9
Toucannon,toucannon,Heat Wave,,Fire,TM/HM,9
Toucannon,toucannon,Facade,,Normal,TM/HM,9
Toucannon,toucannon,Helping Hand,,Normal,TM/HM,9
Toucannon,toucannon,Knock Off,,Dark,TM/HM,9
Toucannon,toucannon,Endeavor,,Normal,TM/HM,9
Toucannon,toucannon,Feather Dance,,Flying,TM/HM,9
Toucannon,toucannon,Hyper Voice,,Normal,TM/HM,9
Toucannon,toucannon,Air Cutter,,Flying,TM/HM,9
Toucannon,toucannon,Bullet Seed,,Grass,TM/HM,9
Toucannon,toucannon,Rock Blast,,Rock,TM/HM,9
Toucannon,toucannon,Tailwind,,Flying,TM/HM,9
Toucannon,toucannon,Seed Bomb,,Grass,TM/HM,9
Toucannon,toucannon,Air Slash,,Flying,TM/HM,9
Toucannon,toucannon,Brave Bird,,Flying,TM/HM,9
Toucannon,toucannon,Giga Impact,,Normal,TM/HM,9
Toucannon,toucannon,Gunk Shot,,Poison,TM/HM,9
Toucannon,toucannon,Gunk Shot,,Poison,Egg,9
Toucannon,toucannon,Acrobatics,,Flying,TM/HM,9
Toucannon,toucannon,Work Up,,Normal,TM/HM,7
Toucannon,toucannon,Hurricane,,Flying,TM/HM,9
Toucannon,toucannon,Boomburst,,Normal,Egg,9
Toucannon,toucannon,Throat Chop,,Dark,TM/HM,9
Toucannon,toucannon,Dual Wingbeat,,Flying,TM/HM,9
Toucannon,toucannon,Tera Blast,,Normal,TM/HM,9
Toucannon,toucannon,Temper Flare,,Fire,TM/HM,9
Yungoos,yungoos,Take Down,,Normal,TM/HM,9
Yungoos,yungoos,Double Edge,,Normal,TM/HM,9
Yungoos,yungoos,Dig,,Ground,TM/HM,9
Yungoos,yungoos,Super Fang,,Normal,TM/HM,9
Yungoos,yungoos,Reversal,,Fighting,TM/HM,9
Yungoos,yungoos,Scary Face,,Normal,TM/HM,9
Yungoos,yungoos,Mud-Slap,,Ground,TM/HM,9
Yungoos,yungoos,Endure,,Normal,TM/HM,9
Yungoos,yungoos,Rain Dance,,Water,TM/HM,9
Yungoos,yungoos,Sunny Day,,Fire,TM/HM,9
Yungoos,yungoos,Crunch,,Dark,TM/HM,9
Yungoos,yungoos,Uproar,,Normal,Tutor,7
Yungoos,yungoos,Helping Hand,,Normal,TM/HM,9
Yungoos,yungoos,Endeavor,,Normal,TM/HM,9
Yungoos,yungoos,Endeavor,,Normal,Egg,9
Yungoos,yungoos,Mud Shot,,Ground,TM/HM,9
Yungoos,yungoos,Seed Bomb,,Grass,TM/HM,9
Yungoos,yungoos,Thunder Fang,,Electric,TM/HM,9
Yungoos,yungoos,Ice Fang,,Ice,TM/HM,9
Yungoos,yungoos,Fire Fang,,Fire,TM/HM,9
Yungoos,yungoos,Zen Headbutt,,Psychic,TM/HM,9
Yungoos,yungoos,Bulldoze,,Ground,TM/HM,9
Yungoos,yungoos,Work Up,,Normal,TM/HM,7
Yungoos,yungoos,Wild Charge,,Electric,TM/HM,9
Yungoos,yungoos,Psychic Fangs,,Psychic,TM/HM,9
Yungoos,yungoos,Stomping Tantrum,,Ground,TM/HM,9
Yungoos,yungoos,Tera Blast,,Normal,TM/HM,9
Yungoos,yungoos,Trailblaze,,Grass,TM/HM,9
Yungoos,yungoos,Chilling Water,,Water,TM/HM,9
Gumshoos,gumshoos,Sand Attack,1,Ground,EarlyAndLaterPair,7
Gumshoos,gumshoos,Leer,1,Normal,EarlyAndLaterPair,7
Gumshoos,gumshoos,Pursuit,1,Dark,MissingInGen9FromEarlierGen,7
Gumshoos,gumshoos,Fire Punch,,Fire,TM/HM,9
Gumshoos,gumshoos,Ice Punch,,Ice,TM/HM,9
Gumshoos,gumshoos,Thunder Punch,,Electric,TM/HM,9
Gumshoos,gumshoos,Body Slam,,Normal,TM/HM,9
Gumshoos,gumshoos,Take Down,,Normal,TM/HM,9
Gumshoos,gumshoos,Double Edge,,Normal,TM/HM,9
Gumshoos,gumshoos,Hyper Beam,,Normal,TM/HM,9
Gumshoos,gumshoos,Dig,,Ground,TM/HM,9
Gumshoos,gumshoos,Super Fang,,Normal,TM/HM,9
Gumshoos,gumshoos,Curse,,Ghost,TM/HM,9
Gumshoos,gumshoos,Reversal,,Fighting,TM/HM,9
Gumshoos,gumshoos,Scary Face,,Normal,TM/HM,9
Gumshoos,gumshoos,Mud-Slap,,Ground,TM/HM,9
Gumshoos,gumshoos,Endure,,Normal,TM/HM,9
Gumshoos,gumshoos,Rain Dance,,Water,TM/HM,9
Gumshoos,gumshoos,Sunny Day,,Fire,TM/HM,9
Gumshoos,gumshoos,Crunch,,Dark,TM/HM,9
Gumshoos,gumshoos,Uproar,,Normal,Tutor,7
Gumshoos,gumshoos,Focus Punch,,Fighting,TM/HM,9
Gumshoos,gumshoos,Helping Hand,,Normal,TM/HM,9
Gumshoos,gumshoos,Knock Off,,Dark,TM/HM,9
Gumshoos,gumshoos,Endeavor,,Normal,TM/HM,9
Gumshoos,gumshoos,Mud Shot,,Ground,TM/HM,9
Gumshoos,gumshoos,Seed Bomb,,Grass,TM/HM,9
Gumshoos,gumshoos,Giga Impact,,Normal,TM/HM,9
Gumshoos,gumshoos,Thunder Fang,,Electric,TM/HM,9
Gumshoos,gumshoos,Ice Fang,,Ice,TM/HM,9
Gumshoos,gumshoos,Fire Fang,,Fire,TM/HM,9
Gumshoos,gumshoos,Zen Headbutt,,Psychic,TM/HM,9
Gumshoos,gumshoos,Iron Head,,Steel,TM/HM,9
Gumshoos,gumshoos,Low Sweep,,Fighting,TM/HM,9
Gumshoos,gumshoos,Work Up,,Normal,TM/HM,7
Gumshoos,gumshoos,Wild Charge,,Electric,TM/HM,9
Gumshoos,gumshoos,Psychic Fangs,,Psychic,TM/HM,9
Gumshoos,gumshoos,Stomping Tantrum,,Ground,TM/HM,9
Gumshoos,gumshoos,Tera Blast,,Normal,TM/HM,9
Gumshoos,gumshoos,Trailblaze,,Grass,TM/HM,9
Gumshoos,gumshoos,Chilling Water,,Water,TM/HM,9
Grubbin,grubbin,Mud-Slap,1,Ground,EarlyAndLaterPair,7
Grubbin,grubbin,Take Down,,Normal,TM/HM,9
Grubbin,grubbin,Screech,,Normal,TM/HM,8
Grubbin,grubbin,Snore,,Normal,TM/HM,8
Grubbin,grubbin,Mud-Slap,,Ground,TM/HM,9
Grubbin,grubbin,Endure,,Normal,TM/HM,9
Grubbin,grubbin,Baton Pass,,Normal,TM/HM,9
Grubbin,grubbin,Crunch,,Dark,TM/HM,9
Grubbin,grubbin,Charge,,Electric,TM/HM,9
Grubbin,grubbin,Mud Shot,,Ground,TM/HM,9
Grubbin,grubbin,Discharge,,Electric,Egg,9
Grubbin,grubbin,Bug Bite,,Bug,TM/HM,9
Grubbin,grubbin,Struggle Bug,,Bug,TM/HM,9
Grubbin,grubbin,Electroweb,,Electric,TM/HM,9
Grubbin,grubbin,Electric Terrain,,Electric,TM/HM,9
Grubbin,grubbin,Lunge,,Bug,TM/HM,9
Grubbin,grubbin,Rising Voltage,,Electric,Tutor,8
Grubbin,grubbin,Skitter Smack,,Bug,TM/HM,9
Grubbin,grubbin,Skitter Smack,,Bug,Tutor,8
Grubbin,grubbin,Tera Blast,,Normal,TM/HM,9
Grubbin,grubbin,Pounce,,Bug,TM/HM,9
Charjabug,charjabug,Bite,1,Dark,EarlyAndLaterPair,9
Charjabug,charjabug,Bite,15,Dark,EarlyAndLaterPair,9
Charjabug,charjabug,String Shot,1,Bug,EarlyAndLaterPair,7
Charjabug,charjabug,Mud-Slap,1,Ground,EarlyAndLaterPair,7
Charjabug,charjabug,Bug Bite,1,Bug,EarlyAndLaterPair,7
Charjabug,charjabug,Take Down,,Normal,TM/HM,9
Charjabug,charjabug,Thunder,,Electric,TM/HM,9
Charjabug,charjabug,Screech,,Normal,TM/HM,8
Charjabug,charjabug,Harden,,Normal,Egg,9
Charjabug,charjabug,Snore,,Normal,TM/HM,8
Charjabug,charjabug,Mud-Slap,,Ground,TM/HM,9
Charjabug,charjabug,Endure,,Normal,TM/HM,9
Charjabug,charjabug,Baton Pass,,Normal,TM/HM,9
Charjabug,charjabug,Crunch,,Dark,TM/HM,9
Charjabug,charjabug,Charge,,Electric,TM/HM,9
Charjabug,charjabug,Iron Defense,,Steel,TM/HM,9
Charjabug,charjabug,Mud Shot,,Ground,TM/HM,9
Charjabug,charjabug,Discharge,,Electric,Egg,9
Charjabug,charjabug,Bug Bite,,Bug,TM/HM,9
Charjabug,charjabug,Electro Ball,,Electric,TM/HM,9
Charjabug,charjabug,Struggle Bug,,Bug,TM/HM,9
Charjabug,charjabug,Electroweb,,Electric,TM/HM,9
Charjabug,charjabug,Eerie Impulse,,Electric,TM/HM,9
Charjabug,charjabug,Electric Terrain,,Electric,TM/HM,9
Charjabug,charjabug,Lunge,,Bug,TM/HM,9
Charjabug,charjabug,Rising Voltage,,Electric,Tutor,8
Charjabug,charjabug,Skitter Smack,,Bug,TM/HM,9
Charjabug,charjabug,Skitter Smack,,Bug,Tutor,8
Charjabug,charjabug,Tera Blast,,Normal,TM/HM,9
Charjabug,charjabug,Pounce,,Bug,TM/HM,9
Vikavolt,vikavolt,Vice Grip,1,Normal,MissingInGen9FromEarlierGen,8
Vikavolt,vikavolt,Bite,1,Dark,EarlyAndLaterPair,9
Vikavolt,vikavolt,Bite,15,Dark,EarlyAndLaterPair,9
Vikavolt,vikavolt,String Shot,1,Bug,EarlyAndLaterPair,7
Vikavolt,vikavolt,Dig,1,Ground,MissingInGen9FromEarlierGen,8
Vikavolt,vikavolt,Mud-Slap,1,Ground,MissingInGen9FromEarlierGen,8
Vikavolt,vikavolt,Iron Defense,1,Steel,MissingInGen9FromEarlierGen,8
Vikavolt,vikavolt,Air Slash,1,Flying,MissingInGen9FromEarlierGen,7
Vikavolt,vikavolt,X-Scissor,1,Bug,MissingInGen9FromEarlierGen,8
Vikavolt,vikavolt,Bug Bite,1,Bug,MissingInGen9FromEarlierGen,8
Vikavolt,vikavolt,Vice Grip,,Normal,Egg,9
Vikavolt,vikavolt,Fly,,Flying,TM/HM,9
Vikavolt,vikavolt,Take Down,,Normal,TM/HM,9
Vikavolt,vikavolt,Dig,,Ground,Egg,9
Vikavolt,vikavolt,Agility,,Psychic,TM/HM,9
Vikavolt,vikavolt,Screech,,Normal,TM/HM,8
Vikavolt,vikavolt,Harden,,Normal,Egg,9
Vikavolt,vikavolt,Swift,,Normal,TM/HM,9
Vikavolt,vikavolt,Snore,,Normal,TM/HM,8
Vikavolt,vikavolt,Mud-Slap,,Ground,TM/HM,9
Vikavolt,vikavolt,Mud-Slap,,Ground,Egg,9
Vikavolt,vikavolt,Endure,,Normal,TM/HM,9
Vikavolt,vikavolt,Baton Pass,,Normal,TM/HM,9
Vikavolt,vikavolt,Crunch,,Dark,TM/HM,9
Vikavolt,vikavolt,Charge,,Electric,TM/HM,9
Vikavolt,vikavolt,Iron Defense,,Steel,TM/HM,9
Vikavolt,vikavolt,Iron Defense,,Steel,Egg,9
Vikavolt,vikavolt,Mud Shot,,Ground,TM/HM,9
Vikavolt,vikavolt,Air Slash,,Flying,TM/HM,9
Vikavolt,vikavolt,X-Scissor,,Bug,Egg,9
Vikavolt,vikavolt,Bug Buzz,,Bug,TM/HM,9
Vikavolt,vikavolt,Discharge,,Electric,Egg,9
Vikavolt,vikavolt,Bug Bite,,Bug,TM/HM,9
Vikavolt,vikavolt,Bug Bite,,Bug,Egg,9
Vikavolt,vikavolt,Electro Ball,,Electric,TM/HM,9
Vikavolt,vikavolt,Struggle Bug,,Bug,TM/HM,9
Vikavolt,vikavolt,Bulldoze,,Ground,TM/HM,9
Vikavolt,vikavolt,Electroweb,,Electric,TM/HM,9
Vikavolt,vikavolt,Eerie Impulse,,Electric,TM/HM,9
Vikavolt,vikavolt,Electric Terrain,,Electric,TM/HM,9
Vikavolt,vikavolt,Lunge,,Bug,TM/HM,9
Vikavolt,vikavolt,Rising Voltage,,Electric,Tutor,8
Vikavolt,vikavolt,Skitter Smack,,Bug,TM/HM,9
Vikavolt,vikavolt,Skitter Smack,,Bug,Tutor,8
Vikavolt,vikavolt,Dual Wingbeat,,Flying,Tutor,8
Vikavolt,vikavolt,Tera Blast,,Normal,TM/HM,9
Vikavolt,vikavolt,Pounce,,Bug,TM/HM,9
Vikavolt,vikavolt,Supercell Slam,,Electric,TM/HM,9
Crabrawler,crabrawler,Ice Punch,,Ice,TM/HM,9
Crabrawler,crabrawler,Thunder Punch,,Electric,TM/HM,9
Crabrawler,crabrawler,Body Slam,,Normal,TM/HM,9
Crabrawler,crabrawler,Take Down,,Normal,TM/HM,9
Crabrawler,crabrawler,Dig,,Ground,TM/HM,9
Crabrawler,crabrawler,Swift,,Normal,TM/HM,9
Crabrawler,crabrawler,Amnesia,,Psychic,TM/HM,9
Crabrawler,crabrawler,Reversal,,Fighting,TM/HM,9
Crabrawler,crabrawler,Mud Slap,,Ground,TM/HM,9
Crabrawler,crabrawler,Endure,,Normal,TM/HM,9
Crabrawler,crabrawler,Focus Punch,,Fighting,TM/HM,9
Crabrawler,crabrawler,Focus Punch,,Fighting,Egg,9
Crabrawler,crabrawler,Helping Hand,,Normal,TM/HM,9
Crabrawler,crabrawler,Knock Off,,Dark,TM/HM,9
Crabrawler,crabrawler,Endeavor,,Normal,TM/HM,9
Crabrawler,crabrawler,Iron Defense,,Steel,TM/HM,9
Crabrawler,crabrawler,Mud Shot,,Ground,TM/HM,9
Crabrawler,crabrawler,Close Combat,,Fighting,TM/HM,9
Crabrawler,crabrawler,Drain Punch,,Fighting,TM/HM,9
Crabrawler,crabrawler,Zen Headbutt,,Psychic,TM/HM,9
Crabrawler,crabrawler,Gunk Shot,,Poison,TM/HM,9
Crabrawler,crabrawler,Iron Head,,Steel,TM/HM,9
Crabrawler,crabrawler,Iron Head,,Steel,Tutor,7
Crabrawler,crabrawler,Work Up,,Normal,TM/HM,7
Crabrawler,crabrawler,Brutal Swing,,Dark,TM/HM,7
Crabrawler,crabrawler,Stomping Tantrum,,Ground,TM/HM,9
Crabrawler,crabrawler,Liquidation,,Water,TM/HM,9
Crabrawler,crabrawler,Coaching,,Fighting,TM/HM,9
Crabrawler,crabrawler,Tera Blast,,Normal,TM/HM,9
Crabrawler,crabrawler,Chilling Water,,Water,TM/HM,9
Crabrawler,crabrawler,Upper Hand,,Fighting,TM/HM,9
Crabominable,crabominable,Leer,1,Normal,EarlyAndLaterPair,7
Crabominable,crabominable,Bubble,1,Water,MissingInGen9FromEarlierGen,7
Crabominable,crabominable,Pursuit,1,Dark,MissingInGen9FromEarlierGen,7
Crabominable,crabominable,Rock Smash,1,Fighting,EarlyAndLaterPair,7
Crabominable,crabominable,Ice Punch,,Ice,TM/HM,9
Crabominable,crabominable,Thunder Punch,,Electric,TM/HM,9
Crabominable,crabominable,Body Slam,,Normal,TM/HM,9
Crabominable,crabominable,Take Down,,Normal,TM/HM,9
Crabominable,crabominable,Hyper Beam,,Normal,TM/HM,9
Crabominable,crabominable,Dig,,Ground,TM/HM,9
Crabominable,crabominable,Swift,,Normal,TM/HM,9
Crabominable,crabominable,Amnesia,,Psychic,TM/HM,9
Crabominable,crabominable,Reversal,,Fighting,TM/HM,9
Crabominable,crabominable,Scary Face,,Normal,TM/HM,9
Crabominable,crabominable,Mud Slap,,Ground,TM/HM,9
Crabominable,crabominable,Icy Wind,,Ice,TM/HM,9
Crabominable,crabominable,Endure,,Normal,TM/HM,9
Crabominable,crabominable,Focus Punch,,Fighting,TM/HM,9
Crabominable,crabominable,Helping Hand,,Normal,TM/HM,9
Crabominable,crabominable,Knock Off,,Dark,TM/HM,9
Crabominable,crabominable,Endeavor,,Normal,TM/HM,9
Crabominable,crabominable,Iron Defense,,Steel,TM/HM,9
Crabominable,crabominable,Mud Shot,,Ground,TM/HM,9
Crabominable,crabominable,Close Combat,,Fighting,TM/HM,9
Crabominable,crabominable,Drain Punch,,Fighting,TM/HM,9
Crabominable,crabominable,Avalanche,,Ice,TM/HM,9
Crabominable,crabominable,Zen Headbutt,,Psychic,TM/HM,9
Crabominable,crabominable,Gunk Shot,,Poison,TM/HM,9
Crabominable,crabominable,Iron Head,,Steel,TM/HM,9
Crabominable,crabominable,Work Up,,Normal,TM/HM,7
Crabominable,crabominable,Brutal Swing,,Dark,TM/HM,7
Crabominable,crabominable,Stomping Tantrum,,Ground,TM/HM,9
Crabominable,crabominable,Liquidation,,Water,TM/HM,9
Crabominable,crabominable,Body Press,,Fighting,TM/HM,9
Crabominable,crabominable,Coaching,,Fighting,TM/HM,9
Crabominable,crabominable,Tera Blast,,Normal,TM/HM,9
Crabominable,crabominable,Ice Spinner,,Ice,TM/HM,9
Crabominable,crabominable,Snowscape,,Ice,TM/HM,9
Crabominable,crabominable,Chilling Water,,Water,TM/HM,9
Crabominable,crabominable,Hard Press,,Steel,TM/HM,9
Crabominable,crabominable,Upper Hand,,Fighting,TM/HM,9
Oricorio,oricorio-baile,Take Down,,Normal,TM/HM,9
Oricorio,oricorio-baile,Agility,,Psychic,TM/HM,9
Oricorio,oricorio-baile,Swift,,Normal,TM/HM,9
Oricorio,oricorio-baile,Reversal,,Fighting,TM/HM,9
Oricorio,oricorio-baile,Icy Wind,,Ice,TM/HM,9
Oricorio,oricorio-baile,Endure,,Normal,TM/HM,9
Oricorio,oricorio-baile,Charm,,Fairy,TM/HM,9
Oricorio,oricorio-baile,Attract,,Normal,Egg,9
Oricorio,oricorio-baile,Safeguard,,Normal,TM/HM,7
Oricorio,oricorio-baile,Baton Pass,,Normal,TM/HM,9
Oricorio,oricorio-baile,Rain Dance,,Water,TM/HM,9
Oricorio,oricorio-baile,Sunny Day,,Fire,TM/HM,9
Oricorio,oricorio-baile,Psych Up,,Normal,TM/HM,9
Oricorio,oricorio-baile,Helping Hand,,Normal,TM/HM,9
Oricorio,oricorio-baile,Feather Dance,,Flying,TM/HM,9
Oricorio,oricorio-baile,Air Cutter,,Flying,TM/HM,9
Oricorio,oricorio-baile,Tailwind,,Flying,TM/HM,9
Oricorio,oricorio-baile,Air Slash,,Flying,TM/HM,9
Oricorio,oricorio-baile,Defog,,Flying,Egg,9
Oricorio,oricorio-baile,Quiver Dance,,Bug,Egg,9
Oricorio,oricorio-baile,Work Up,,Normal,TM/HM,7
Oricorio,oricorio-baile,Hurricane,,Flying,TM/HM,9
Oricorio,oricorio-baile,Dual Wingbeat,,Flying,TM/HM,9
Oricorio,oricorio-baile,Tera Blast,,Normal,TM/HM,9
Oricorio,oricorio-baile,Trailblaze,,Grass,TM/HM,9
Oricorio,oricorio-baile,Alluring Voice,,Fairy,TM/HM,9
Cutiefly,cutiefly,Aromatherapy,30,Grass,MissingInGen9FromEarlierGen,8
Cutiefly,cutiefly,Fairy Wind,1,Fairy,EarlyAndLaterPair,7
Cutiefly,cutiefly,Swift,,Normal,TM/HM,9
Cutiefly,cutiefly,Leech Life,,Bug,TM/HM,9
Cutiefly,cutiefly,Snore,,Normal,TM/HM,8
Cutiefly,cutiefly,Endure,,Normal,TM/HM,9
Cutiefly,cutiefly,Charm,,Fairy,TM/HM,9
Cutiefly,cutiefly,Baton Pass,,Normal,TM/HM,9
Cutiefly,cutiefly,Helping Hand,,Normal,TM/HM,9
Cutiefly,cutiefly,Trick,,Psychic,TM/HM,9
Cutiefly,cutiefly,Skill Swap,,Psychic,TM/HM,9
Cutiefly,cutiefly,Imprison,,Psychic,TM/HM,9
Cutiefly,cutiefly,Fake Tears,,Dark,TM/HM,9
Cutiefly,cutiefly,Magical Leaf,,Grass,TM/HM,9
Cutiefly,cutiefly,Tailwind,,Flying,TM/HM,9
Cutiefly,cutiefly,Bug Buzz,,Bug,TM/HM,9
Cutiefly,cutiefly,Grass Knot,,Grass,TM/HM,9
Cutiefly,cutiefly,Bug Bite,,Bug,TM/HM,9
Cutiefly,cutiefly,Wonder Room,,Psychic,TM/HM,8
Cutiefly,cutiefly,Magic Room,,Psychic,TM/HM,8
Cutiefly,cutiefly,Ally Switch,,Psychic,TM/HM,8
Cutiefly,cutiefly,Struggle Bug,,Bug,TM/HM,9
Cutiefly,cutiefly,Draining Kiss,,Fairy,TM/HM,9
Cutiefly,cutiefly,Play Rough,,Fairy,TM/HM,9
Cutiefly,cutiefly,Aromatic Mist,,Fairy,Egg,9
Cutiefly,cutiefly,Pollen Puff,,Bug,TM/HM,9
Cutiefly,cutiefly,Speed Swap,,Psychic,TM/HM,8
Cutiefly,cutiefly,Skitter Smack,,Bug,TM/HM,9
Cutiefly,cutiefly,Dual Wingbeat,,Flying,Tutor,8
Cutiefly,cutiefly,Tera Blast,,Normal,TM/HM,9
Cutiefly,cutiefly,Pounce,,Bug,TM/HM,9
Cutiefly,cutiefly,Trailblaze,,Grass,TM/HM,9
Ribombee,ribombee,Stun Spore,1,Grass,EarlyAndLaterPair,7
Ribombee,ribombee,Sweet Scent,1,Normal,EarlyAndLaterPair,7
Ribombee,ribombee,Aromatherapy,32,Grass,MissingInGen9FromEarlierGen,8
Ribombee,ribombee,Covet,1,Normal,EarlyAndLaterPair,9
Ribombee,ribombee,Covet,32,Normal,EarlyAndLaterPair,9
Ribombee,ribombee,Struggle Bug,1,Bug,EarlyAndLaterPair,9
Ribombee,ribombee,Struggle Bug,24,Bug,EarlyAndLaterPair,9
Ribombee,ribombee,Fairy Wind,1,Fairy,EarlyAndLaterPair,7
Ribombee,ribombee,Take Down,,Normal,TM/HM,9
Ribombee,ribombee,Hyper Beam,,Normal,TM/HM,9
Ribombee,ribombee,Agility,,Psychic,TM/HM,9
Ribombee,ribombee,Swift,,Normal,TM/HM,9
Ribombee,ribombee,Leech Life,,Bug,TM/HM,9
Ribombee,ribombee,Snore,,Normal,TM/HM,8
Ribombee,ribombee,Endure,,Normal,TM/HM,9
Ribombee,ribombee,Charm,,Fairy,TM/HM,9
Ribombee,ribombee,Baton Pass,,Normal,TM/HM,9
Ribombee,ribombee,Nature Power,,Normal,TM/HM,7
Ribombee,ribombee,Helping Hand,,Normal,TM/HM,9
Ribombee,ribombee,Trick,,Psychic,TM/HM,9
Ribombee,ribombee,Skill Swap,,Psychic,TM/HM,9
Ribombee,ribombee,Imprison,,Psychic,TM/HM,9
Ribombee,ribombee,Fake Tears,,Dark,TM/HM,9
Ribombee,ribombee,Magical Leaf,,Grass,TM/HM,9
Ribombee,ribombee,Tailwind,,Flying,TM/HM,9
Ribombee,ribombee,Bug Buzz,,Bug,TM/HM,9
Ribombee,ribombee,Giga Impact,,Normal,TM/HM,9
Ribombee,ribombee,Grass Knot,,Grass,TM/HM,9
Ribombee,ribombee,Bug Bite,,Bug,TM/HM,9
Ribombee,ribombee,Wonder Room,,Psychic,TM/HM,8
Ribombee,ribombee,Magic Room,,Psychic,TM/HM,8
Ribombee,ribombee,Stored Power,,Psychic,TM/HM,9
Ribombee,ribombee,Ally Switch,,Psychic,TM/HM,8
Ribombee,ribombee,Struggle Bug,,Bug,TM/HM,9
Ribombee,ribombee,Sticky Web,,Bug,Egg,9
Ribombee,ribombee,Draining Kiss,,Fairy,TM/HM,9
Ribombee,ribombee,Play Rough,,Fairy,TM/HM,9
Ribombee,ribombee,Moonblast,,Fairy,Egg,9
Ribombee,ribombee,Aromatic Mist,,Fairy,Egg,9
Ribombee,ribombee,Pollen Puff,,Bug,TM/HM,9
Ribombee,ribombee,Lunge,,Bug,TM/HM,9
Ribombee,ribombee,Speed Swap,,Psychic,TM/HM,8
Ribombee,ribombee,Skitter Smack,,Bug,TM/HM,9
Ribombee,ribombee,Dual Wingbeat,,Flying,TM/HM,9
Ribombee,ribombee,Dual Wingbeat,,Flying,Tutor,8
Ribombee,ribombee,Tera Blast,,Normal,TM/HM,9
Ribombee,ribombee,Pounce,,Bug,TM/HM,9
Ribombee,ribombee,Trailblaze,,Grass,TM/HM,9
Ribombee,ribombee,Alluring Voice,,Fairy,TM/HM,9
Ribombee,ribombee,Psychic Noise,,Psychic,TM/HM,9
Rockruff,rockruff,Swords Dance,,Normal,TM/HM,9
Rockruff,rockruff,Body Slam,,Normal,TM/HM,9
Rockruff,rockruff,Take Down,,Normal,TM/HM,9
Rockruff,rockruff,Double Edge,,Normal,TM/HM,9
Rockruff,rockruff,Dig,,Ground,TM/HM,9
Rockruff,rockruff,Snore,,Normal,TM/HM,8
Rockruff,rockruff,Scary Face,,Normal,TM/HM,9
Rockruff,rockruff,Mud Slap,,Ground,TM/HM,9
Rockruff,rockruff,Sandstorm,,Rock,TM/HM,9
Rockruff,rockruff,Endure,,Normal,TM/HM,9
Rockruff,rockruff,Charm,,Fairy,TM/HM,9
Rockruff,rockruff,Iron Tail,,Steel,TM/HM,8
Rockruff,rockruff,Crunch,,Dark,TM/HM,9
Rockruff,rockruff,Helping Hand,,Normal,TM/HM,9
Rockruff,rockruff,Endeavor,,Normal,TM/HM,9
Rockruff,rockruff,Endeavor,,Normal,Egg,9
Rockruff,rockruff,Hyper Voice,,Normal,TM/HM,9
Rockruff,rockruff,Iron Defense,,Steel,TM/HM,9
Rockruff,rockruff,Last Resort,,Normal,Egg,9
Rockruff,rockruff,Earth Power,,Ground,TM/HM,9
Rockruff,rockruff,Thunder Fang,,Electric,TM/HM,9
Rockruff,rockruff,Fire Fang,,Fire,TM/HM,9
Rockruff,rockruff,Zen Headbutt,,Psychic,TM/HM,9
Rockruff,rockruff,Iron Head,,Steel,TM/HM,9
Rockruff,rockruff,Stealth Rock,,Rock,TM/HM,9
Rockruff,rockruff,Bulldoze,,Ground,TM/HM,9
Rockruff,rockruff,Play Rough,,Fairy,TM/HM,9
Rockruff,rockruff,Psychic Fangs,,Psychic,TM/HM,9
Rockruff,rockruff,Stomping Tantrum,,Ground,TM/HM,9
Rockruff,rockruff,Tera Blast,,Normal,TM/HM,9
Rockruff,rockruff,Trailblaze,,Grass,TM/HM,9
Lycanroc Midday,lycanroc-midday,Sand Attack,1,Ground,EarlyAndLaterPair,7
Lycanroc Midday,lycanroc-midday,Bite,1,Dark,EarlyAndLaterPair,9
Lycanroc Midday,lycanroc-midday,Bite,20,Dark,EarlyAndLaterPair,9
Lycanroc Midday,lycanroc-midday,Body Slam,,Normal,TM/HM,9
Lycanroc Midday,lycanroc-midday,Take Down,,Normal,TM/HM,9
Lycanroc Midday,lycanroc-midday,Double Edge,,Normal,TM/HM,9
Lycanroc Midday,lycanroc-midday,Dig,,Ground,TM/HM,9
Lycanroc Midday,lycanroc-midday,Agility,,Psychic,TM/HM,9
Lycanroc Midday,lycanroc-midday,Swift,,Normal,TM/HM,9
Lycanroc Midday,lycanroc-midday,Snore,,Normal,TM/HM,8
Lycanroc Midday,lycanroc-midday,Scary Face,,Normal,TM/HM,9
Lycanroc Midday,lycanroc-midday,Mud Slap,,Ground,TM/HM,9
Lycanroc Midday,lycanroc-midday,Sandstorm,,Rock,TM/HM,9
Lycanroc Midday,lycanroc-midday,Endure,,Normal,TM/HM,9
Lycanroc Midday,lycanroc-midday,Charm,,Fairy,TM/HM,9
Lycanroc Midday,lycanroc-midday,Iron Tail,,Steel,TM/HM,8
Lycanroc Midday,lycanroc-midday,Sunny Day,,Fire,TM/HM,9
Lycanroc Midday,lycanroc-midday,Crunch,,Dark,TM/HM,9
Lycanroc Midday,lycanroc-midday,Helping Hand,,Normal,TM/HM,9
Lycanroc Midday,lycanroc-midday,Endeavor,,Normal,TM/HM,9
